entity1,relation,entity2
胆管炎性狭窄,并发症,胆囊结石
外伤性腹膜后出血或血肿,并发症,低血容量性休克
布鲁菌病,并发症,支气管肺炎
布鲁菌病,并发症,瘫痪
扁桃体炎,并发症,扁桃体周围脓肿
剥脱性皮炎型药疹,并发症,支气管肺炎
剥脱性皮炎型药疹,并发症,败血症
胆管扩张症,并发症,胆管炎
扁桃体炎,并发症,急性中耳炎
肾痈,并发症,往来寒热
白发症,并发症,白发
扁桃体炎,并发症,咽炎
白癜风,并发症,糖尿病
剥脱性角质松解症,并发症,多汗症
外阴表皮内瘤变,并发症,阴道上皮内瘤样变
白发症,并发症,白化病
扁平疣,并发症,皮肤癌
孢子丝菌病,并发症,附睾炎
斑秃,并发症,脱发
孢子丝菌病,并发症,糖尿病
孢子丝菌病,并发症,乳腺炎
斑秃,并发症,白癜风
布鲁菌病,并发症,脑膜炎
免疫缺陷者肺炎,并发症,放射性肺炎
鼻前颅底肿瘤,并发症,脑脊液鼻漏
瘢痕疙瘩,并发症,瘢痕癌
免疫缺陷者肺炎,并发症,病毒性肺炎
免疫缺陷者肺炎,并发症,支原体肺炎
慢性淋巴细胞性甲状腺炎,并发症,水肿
慢性淋巴细胞性甲状腺炎,并发症,肝炎
慢性淋巴结炎,并发症,蜂窝织炎
慢性淋巴细胞性甲状腺炎,并发症,贫血
慢性肾上腺皮质功能减退症,并发症,昏迷
慢性肾上腺皮质功能减退症,并发症,恶心和呕吐
颅脑先天畸形,并发症,智力低下
面神经炎,并发症,面肌痉挛
面神经炎,并发症,面肌抽搐
慢性肾上腺皮质功能减退症,并发症,肾上腺危象
老年性哮喘,并发症,高血压
颅内出血,并发症,褥疮
老年性哮喘,并发症,糖尿病
老年性哮喘,并发症,冠心病
老年性睑外翻,并发症,睑外翻
颅脑先天畸形,并发症,脑积水
莱姆病性巩膜炎,并发症,结膜炎
颅裂,并发症,脑萎缩
颅骨纤维异常增生症,并发症,耳聋
路易体痴呆,并发症,睡眠障碍
镁过多症,并发症,尿潴留
老年性哮喘,并发症,脑动脉硬化症
镁过多症,并发症,便秘
慢性淋巴细胞性甲状腺炎,并发症,干燥综合征
镁过多症,并发症,慢性心功能不全
颅中窝脑膜瘤,并发症,脑水肿
肝病,并发症,肝癌
肝病,并发症,肝硬化
龟分枝杆菌感染,并发症,肺炎
骨产道异常性难产,并发症,子宫收缩乏力
共济失调,并发症,痉挛性脑瘫
腘动脉瘤,并发症,动脉栓塞
共济失调,并发症,脊髓型颈椎病
过度通气综合征,并发症,呼吸性碱中毒
胸骨裂,并发症,呼吸道感染
希恩综合征,并发症,视网膜病变
骨产道异常性难产,并发症,胎膜早破
希恩综合征,并发症,糖尿病
希恩综合征,并发症,尿崩症
小儿精神发育迟缓,并发症,癫痫
小儿急性淋巴细胞性白血病,并发症,败血症
小儿精神发育迟缓,并发症,听力障碍
小儿急性淋巴细胞性白血病,并发症,贫血
新生儿肝脾肿大,并发症,肺脓肿
小儿精神发育迟缓,并发症,痴呆
新生儿肝脾肿大,并发症,肺炎
新生儿肝脾肿大,并发症,脑膜炎
新生儿化脓性脑膜炎,并发症,脑疝
新生儿化脓性脑膜炎,并发症,呼吸衰竭
新生儿肝脾肿大,并发症,化脓性脑膜炎
新生儿化脓性脑膜炎,并发症,脑积水
龟头炎,并发症,包茎
先天性风疹综合征,并发症,神经性耳聋
汞皮炎,并发症,过敏性皮炎
小儿精神发育迟缓,并发症,唇腭裂
新生儿化脓性脑膜炎,并发症,脑室炎
夏季皮炎,并发症,皮炎
系统性红斑狼疮所致精神病,并发症,偏瘫
系统性红斑狼疮所致精神病,并发症,失语症
小儿急性阑尾炎,并发症,盆腔脓肿
小儿急性阑尾炎,并发症,粘连性肠梗阻
小儿急性阑尾炎,并发症,粪瘘
腹部创伤,并发症,腹膜炎
腹膜后脓肿,并发症,腹膜炎
非冻结性冷伤,并发症,细菌感染
腹腔脓肿,并发症,感染性休克
肺错构瘤,并发症,支气管扩张
夏季皮炎,并发症,日光皮炎
非酒精性脂肪肝病,并发症,肝硬化
肺错构瘤,并发症,肺不张
非冻结性冷伤,并发症,脑血管病
非酒精性脂肪肝病,并发症,高脂血症
非寄生虫性肝囊肿,并发症,腹痛
肺栓塞和肺梗死,并发症,肺动脉高压
肺错构瘤,并发症,肺炎
肥大细胞增多症,并发症,腹泻
非酒精性脂肪肝病,并发症,肝纤维化
遗传性凝血因子ⅩⅢ缺乏,并发症,水肿
放射性颌骨骨髓炎,并发症,创伤性骨髓炎
遗传性凝血因子Ⅶ缺乏,并发症,鼻出血
遗传性凝血因子Ⅶ缺乏,并发症,颅内出血
遗传性凝血酶原缺乏,并发症,肌肉萎缩
遗传性多发性骨软骨瘤,并发症,骨折
遗传性耳瘘,并发症,中耳炎
慢性进行性眼外肌麻痹,并发症,吞咽困难
遗传性高尿酸血症,并发症,肛门闭锁
慢性进行性眼外肌麻痹,并发症,言语障碍
米氏链球菌肺炎,并发症,脓胸
米氏链球菌肺炎,并发症,肺脓肿
弥漫性食管壁内憩室,并发症,肺脓肿
子宫颈肉瘤,并发症,尿路感染
弥漫性食管壁内憩室,并发症,口臭
弥漫性食管壁内憩室,并发症,肺不张
弥漫性食管壁内憩室,并发症,肺炎
子宫内膜异位,并发症,痛经
子宫内膜息肉,并发症,贫血
弥漫性掌跖角化病,并发症,肿胀
怔忡,并发症,心血虚
弥漫性食管壁内憩室,并发症,吞咽困难
遗传性高尿酸血症,并发症,肾绞痛
振栗,并发症,心气虚
猪带绦虫病,并发症,肠梗阻
椎体爆裂骨折,并发症,脊髓损伤
汉坦病毒肺综合征,并发症,水肿
椎体爆裂骨折,并发症,瘫痪
椎体爆裂骨折,并发症,颅脑损伤
猪带绦虫病,并发症,阑尾炎
汉坦病毒肺综合征,并发症,窦性心动过缓
汉德-许勒尔-克思斯琴病,并发症,溃疡病出血
纵隔囊肿,并发症,气管食管瘘
猪带绦虫病,并发症,囊虫病
合并马蹄肾的腹主动脉瘤,并发症,慢性肾炎
合成树脂与塑料所致的皮肤病,并发症,恶心和呕吐
Marie-Bamberger综合征,并发症,关节痛
合成树脂与塑料所致的皮肤病,并发症,头痛
汗疱症,并发症,脱屑性红皮病
汉坦病毒肺综合征,并发症,窦性心动过速
合成树脂皮炎,并发症,疱疹样皮炎
汉坦病毒肺综合征,并发症,低血压
急性丙肝,并发症,肝癌
急性丙肝,并发症,肝硬化
急性眼眶蜂窝织炎,并发症,脑膜炎
急性肠梗阻,并发症,腹痛
急性眼眶蜂窝织炎,并发症,脓肿
急性眼眶蜂窝织炎,并发症,血栓性静脉炎
锁喉毒,并发症,肝炎
四肢不用,并发症,耳鸣
巨细胞动脉炎,并发症,失眠
四肢不用,并发症,潮热
结肠腺癌,并发症,肠梗阻
急性肠梗阻,并发症,腹胀
四肢不用,并发症,瘫痪
锁喉痈,并发症,肿胀
鼠咬伤,并发症,咯血
水肿,并发症,肿胀
鼠咬伤,并发症,头痛
水渍疮,并发症,慢性淋巴结炎
多胎,并发症,早产
脊柱畸形,并发症,气管食管瘘
多胎,并发症,贫血
暑瘵,并发症,咯血
急性眼眶蜂窝织炎,并发症,视网膜脱离
胆道出血,并发症,黄疸
脊柱畸形,并发症,多囊肾
脊柱畸形,并发症,脑膨出和脑脊膜膨出
急性眼眶蜂窝织炎,并发症,角膜溃疡
急性眼眶蜂窝织炎,并发症,暴露性角膜炎
单侧关节突关节脱位,并发症,脊髓损伤
外伤性脑膜炎,并发症,肿胀
外伤性脑脓肿,并发症,脑室炎
骶髂关节扭伤,并发症,尿道综合征
外伤性脾破裂,并发症,胃损伤
外伤性脾破裂,并发症,肝损伤
外伤性脾破裂,并发症,颅脑损伤
包虫病,并发症,腹痛
包虫病,并发症,黄疸
病毒性肝炎,并发症,肝硬化
骶髂关节扭伤,并发症,腰椎退变性小关节损伤性关节炎
病毒性肝炎,并发症,肝硬化腹水
鼻窦粘液囊肿,并发症,脑脓肿
鼻窦粘液囊肿,并发症,脑疝
外伤性脾破裂,并发症,脊髓损伤
病毒性睑皮炎,并发症,青光眼
外伤性脑脓肿,并发症,化脓性脑膜炎
鼻窦粘液囊肿,并发症,硬脑膜下脓肿
包茎过长,并发症,包皮龟头炎
外伤性脑膜炎,并发症,脑脓肿
外伤性脑膜炎,并发症,脑积水
外伤性胆管损伤,并发症,胆囊炎
外伤性脑脊液漏,并发症,肺炎
外伤性脑脊液漏,并发症,脑膜炎
外伤性胆管损伤,并发症,胆管炎
外伤性脑脊液漏,并发症,骨折
外伤性脾破裂,并发症,肾损伤
鼻中隔溃疡,并发症,鼻中隔穿孔
人免疫缺陷病毒感染性肾损害,并发症,肾上腺危象
人免疫缺陷病毒感染性肾损害,并发症,糖尿病
弥散性血管内凝血,并发症,贫血
人为脂膜炎,并发症,瘢痕疙瘩
慢性粒细胞性白血病,并发症,眼底出血
老年大便失禁,并发症,肛门失禁
老年大便失禁,并发症,腹泻
巯甲丙脯酸肾损害,并发症,尿潴留
弥散性血管内凝血,并发症,脑血栓形成
慢性肉芽肿病,并发症,鼻炎
慢性肉芽肿病,并发症,慢性腹泻
慢性肉芽肿病,并发症,肛瘘
慢性肉芽肿病,并发症,红斑狼疮
瘰疬性苔藓,并发症,肺结核
过敏性血管炎和肉芽肿病,并发症,充血性心力衰竭
慢性肉芽肿病,并发症,肺脓肿
过敏性急性小管间质性肾炎,并发症,代谢性酸中毒
慢性肉芽肿病,并发症,脓胸
慢性肉芽肿病,并发症,肺炎
赖特综合征性巩膜炎,并发症,青光眼
赖特综合征性巩膜炎,并发症,视网膜炎
慢性粒细胞性白血病,并发症,水肿
慢性淋巴细胞性白血病,并发症,肺癌
慢性骨髓炎,并发症,肘关节强直
弥散性血管内凝血,并发症,腹痛
弥散性血管内凝血,并发症,恶心和呕吐
慢性淋巴细胞性白血病,并发症,软组织肉瘤
人免疫缺陷病毒感染性肾损害,并发症,肺结核
人免疫缺陷病毒感染性肾损害,并发症,间质性肾炎
人免疫缺陷病毒感染性肾损害,并发症,腹泻
人类T淋巴细胞病毒感染,并发症,腹水
人免疫缺陷病毒感染性肾损害,并发症,结核性胸膜炎
慢性肉芽肿病,并发症,肠炎
人类T淋巴细胞病毒感染,并发症,门静脉高压症
人免疫缺陷病毒感染性肾损害,并发症,卡氏肺囊虫肺炎
人格解体-现实解体综合征,并发症,月经量少
慢性肉芽肿病,并发症,幼年型类风湿性关节炎
春季性结膜炎,并发症,结膜充血
纯红细胞再生障碍,并发症,贫血
耻骨炎,并发症,骨折
过敏性支气管肺曲霉病,并发症,肺囊性纤维化
先天性小喉,并发症,咽喉痛
先天性椎体畸形,并发症,腭裂
先天性小喉,并发症,吞咽困难
发芽马铃薯中毒,并发症,呼吸衰竭
血胸,并发症,气胸
下背部痛,并发症,腰椎间盘突出
副溶血性弧菌食物中毒,并发症,脱水
放射性肠炎,并发症,直肠阴道瘘
放射性肠炎,并发症,直肠癌
放射性肠炎,并发症,肠梗阻
福尔马林中毒,并发症,肺炎
福尔马林中毒,并发症,肺水肿
肠系膜囊肿,并发症,肠梗阻
创伤性心源性溶血性贫血,并发症,黄疸
肠系膜囊肿,并发症,尿路梗阻
反流性食管炎,并发症,食管穿孔
血胸,并发症,血气胸
潜水性内耳损伤,并发症,耳鸣
潜水性内耳损伤,并发症,耳聋
下背部痛,并发症,坐骨神经痛
放射病,并发症,肠套叠
放射病,并发症,肠梗阻
潜水性内耳损伤,并发症,恶心和呕吐
前置血管,并发症,胎儿窘迫
移植物抗宿主病,并发症,红斑
移植物抗宿主病,并发症,腹泻
移植物抗宿主病,并发症,脾大
遗传性纤维蛋白原缺乏症,并发症,颅内出血
遗传性纤维蛋白原缺乏症,并发症,脾破裂
遗传性椭圆形红细胞增多症,并发症,胆结石
人免疫缺陷病毒感染性肾损害,并发症,低血压
主动脉弓综合征视网膜病变,并发症,玻璃体积血
主动脉弓综合征视网膜病变,并发症,白内障
壮热,并发症,头痛
遗传性椭圆形红细胞增多症,并发症,黄疸
遗传性椭圆形红细胞增多症,并发症,脾大
海胆刺伤及海胆肉芽肿,并发症,面瘫
遗传性椭圆形红细胞增多症,并发症,溶血性贫血
海胆刺伤及海胆肉芽肿,并发症,瘫痪
呼吸道合胞病毒感染,并发症,脑膜炎
呼吸道合胞病毒感染,并发症,呼吸衰竭
黑癣,并发症,灰指甲
河豚毒素中毒,并发症,呼吸衰竭
呼吸道合胞病毒感染,并发症,肺不张
河豚毒素中毒,并发症,瘫痪
急进性肾炎,并发症,贫血
急进性肾炎,并发症,脑水肿
急进性肾炎,并发症,心包炎
黑色丘疹性皮肤病,并发症,丘疹性荨麻疹
急进性肾炎,并发症,恶心和呕吐
急进性肾炎,并发症,尿毒症
急进性肾炎,并发症,呃逆
急进性肾炎,并发症,肺水肿
夹色伤寒,并发症,支气管炎
夹色伤寒,并发症,肺炎
脊索瘤,并发症,躯体感觉障碍
浸润型肺结核,并发症,脓胸
脊索瘤,并发症,运动障碍疾病
浸润型肺结核,并发症,气胸
脊索瘤,并发症,尿失禁
甲亢眼突,并发症,水肿
睑内翻,并发症,角膜溃疡
甲亢眼突,并发症,结膜充血
脊索瘤,并发症,大便失禁
输卵管积水,并发症,水肿
急性单纯性胃炎,并发症,腹膜炎
输卵管积水,并发症,肿胀
输卵管结扎术后并发症,并发症,脓肿
输卵管结扎术后并发症,并发症,败血症
暑湿,并发症,内热
输卵管结扎术后并发症,并发症,腹痛
夹色伤寒,并发症,尿毒症
输卵管结扎术后并发症,并发症,腹胀
冻僵,并发症,心包炎
食管重复畸形,并发症,贫血
输卵管结扎术后并发症,并发症,植物神经功能紊乱
电烧伤,并发症,白内障
冻僵,并发症,血栓形成
肾虚耳鸣,并发症,慢性肾炎
食管重复畸形,并发症,食管囊肿
断肢再植,并发症,感染性休克
多发性遗传性骨软骨瘤,并发症,高钙血症
外阴平滑肌肉瘤,并发症,细菌感染
胃肠型食物中毒,并发症,脱水
鼻石,并发症,头痛
鼻中隔脓肿,并发症,脑脓肿
多发性软骨瘤,并发症,骨软骨瘤
胃肠道功能紊乱,并发症,头痛
胃切除后胆汁返流性胃炎,并发症,脱水
胃肠道功能紊乱,并发症,失眠
胃肠食物不耐受症,并发症,紫癜
胃切除后胆汁返流性胃炎,并发症,腹泻
鼻瓣区狭窄,并发症,特发性面神经瘫痪
鼻窦炎,并发症,鼻炎
病毒性咽炎,并发症,恶寒发热
鼻中隔脓肿,并发症,脑膜炎
鼻中隔脓肿,并发症,海绵窦血栓
胃粘膜脱垂症,并发症,腹胀
胃肠食物不耐受症,并发症,水肿
胃肠型食物中毒,并发症,头痛
胃肠型食物中毒,并发症,腹痛
鼻中隔脓肿,并发症,鼻中隔穿孔
外源性过敏性肺泡炎,并发症,肺心病
外源性过敏性肺泡炎,并发症,呼吸衰竭
胃肠型食物中毒,并发症,腹泻
鼻窦炎,并发症,化脓性鼻窦炎
扁平苔癣,并发症,舌扁平苔藓
边缘性龈炎,并发症,口腔粘膜病
妊娠高血压综合征,并发症,偏瘫
妊娠合并动脉导管未闭,并发症,肺动脉口狭窄
妊娠合并白血病,并发症,溶血性贫血
桡神经感觉支卡压,并发症,躯体感觉障碍
边缘性龈炎,并发症,口腔病
妊娠合并肝硬化,并发症,贫血
慢性心力衰竭,并发症,昏迷
妊娠合并肝硬化,并发症,妊高征
慢性脓胸,并发症,脓肿
妊娠高血压综合征,并发症,胎盘早剥
慢性进行性舞蹈病,并发症,耳聋
慢性脓胸,并发症,肿胀
慢性脓胸,并发症,恶性肿瘤
慢性脓胸,并发症,呼吸衰竭
慢性进行性舞蹈病,并发症,进行性肌营养不良症
慢性心力衰竭,并发症,腹水
慢性心力衰竭,并发症,头痛
慢性心力衰竭,并发症,电解质紊乱
慢性心力衰竭,并发症,猝死
慢性心力衰竭,并发症,心房颤动
慢性心力衰竭,并发症,咯血
妊娠合并肝硬化,并发症,产后出血
慢性心力衰竭,并发症,血栓形成
慢性心力衰竭,并发症,肺栓塞
慢性心力衰竭,并发症,肺炎
慢性心力衰竭,并发症,支气管炎
梅毒性心血管病,并发症,主动脉瘤
慢性进行性舞蹈病,并发症,进行性脂肪营养不良
慢性进行性舞蹈病,并发症,遗传性痉挛性截瘫
妊娠合并肺炎,并发症,早产
妊娠合并肺炎,并发症,败血症
妊娠合并肺炎,并发症,成人呼吸窘迫综合征
妊娠合并肺炎,并发症,弥散性血管内凝血
妊娠合并白血病,并发症,高血压
妊娠合并白血病,并发症,急腹症
妊娠合并白血病,并发症,糖尿病
妊娠合并白血病,并发症,中枢神经系统白血病
妊娠合并白血病,并发症,肺纤维化
妊娠合并白血病,并发症,成人呼吸窘迫综合征
妊娠合并白血病,并发症,贫血
妊娠高血压综合征,并发症,蛛网膜下腔出血
妊娠高血压综合征,并发症,脑出血
妊娠高血压综合征,并发症,昏迷
妊娠合并白血病,并发症,弥散性血管内凝血
梅毒性心血管病,并发症,主动脉瓣闭锁不全
妊娠高血压综合征眼底病变,并发症,视网膜脱离
边缘性龈炎,并发症,口腔白斑病
变应性口炎,并发症,口腔炎
瘰疬性皮肤结核病,并发症,脓毒症
末梢神经炎,并发症,瘫痪
瘰疬分枝杆菌感染,并发症,丹毒
流行性角膜结膜炎,并发症,睑球粘连
慢性肺源性心脏病,并发症,多器官功能障碍综合征
颅内低压综合征,并发症,恶心和呕吐
老年期抑郁症,并发症,闭经
感染性腹主动脉瘤,并发症,感染性心内膜炎
