entity1,entity2,relation
汉德-许勒尔-克思斯琴病,细胞组织化学染色,相关检查
汉坦病毒肺综合征,异型淋巴细胞,相关检查
汉德-许勒尔-克思斯琴病,免疫病理检查,相关检查
汉德-许勒尔-克思斯琴病,浆细胞,相关检查
汉德-许勒尔-克思斯琴病,心电图,相关检查
中风,脑脊液检查-化学检查-蛋白质检查,相关检查
中风,神经系统检查,相关检查
中风,脑血管造影,相关检查
中风,颅脑CT检查,相关检查
中风,颅脑MRI检查,相关检查
中风,脑电图检查,相关检查
直肠癌,粪气味,相关检查
直肠息肉,便常规,相关检查
直肠息肉,粪便显微镜检查,相关检查
转移性胸膜肿瘤,胸部疾病体征检查,相关检查
直肠息肉,直肠-肛门运动功能测定,相关检查
直肠息肉,直肠指检,相关检查
直肠阴道瘘,肠镜,相关检查
直肠前突,排粪造影检查,相关检查
直肠前突,直肠-肛门运动功能测定,相关检查
肘关节强直,CT检查,相关检查
肘关节强直,神经系统检查,相关检查
直肠息肉,血常规,相关检查
肘关节强直,骨与关节MRI检查,相关检查
肘关节强直,四肢的骨和关节平片,相关检查
转移性胸膜肿瘤,免疫抑制酸性蛋白,相关检查
直肠前突,直肠指检,相关检查
肘关节强直,核磁共振成像(MRI),相关检查
直肠前突,直肠镜检查,相关检查
转移性胸膜肿瘤,胸部外部检查,相关检查
直肠阴道瘘,阴道窥器检查,相关检查
直肠闭锁,腹部平片,相关检查
肘关节强直,网球肘试验,相关检查
直肠闭锁,腹部CT,相关检查
直肠闭锁,腹部MRI检查,相关检查
直肠闭锁,直肠指检,相关检查
直肠闭锁,直肠镜检查,相关检查
转移性胸膜肿瘤,胸部CT检查,相关检查
直肠息肉,直肠镜检查,相关检查
直肠息肉,肠镜,相关检查
蛛网膜下腔出血,颅脑CT检查,相关检查
转移性胸膜肿瘤,纵隔镜检查,相关检查
蛛网膜下腔出血,脑脊液压力,相关检查
蛛网膜下腔出血,尿常规,相关检查
蛛网膜下腔出血,脑脊液内皮素,相关检查
蛛网膜下腔出血,血常规,相关检查
蛛网膜下腔出血,脑血管造影,相关检查
蛛网膜下腔出血,随意运动检查,相关检查
转移性胸膜肿瘤,胸部滴水声,相关检查
蛛网膜下腔出血,颅脑MRI检查,相关检查
蛛网膜下腔出血,脑膜刺激征,相关检查
转移性胸膜肿瘤,胸水检查,相关检查
汉德-许勒尔-克思斯琴病,核磁共振成像(MRI),相关检查
直肠癌,胃镜,相关检查
直肠癌,乙状结肠镜检查,相关检查
转移性胸膜肿瘤,组织多肽抗原,相关检查
直肠癌,排粪造影检查,相关检查
直肠癌,脱落细胞检查,相关检查
蛛网膜下腔出血,脑脊液乳酸,相关检查
直肠癌,直肠镜检查,相关检查
汉坦病毒肺综合征,部分凝血活酶时间,相关检查
汉坦病毒肺综合征,血小板钙流测定,相关检查
汗管棘皮瘤,细胞组织化学染色,相关检查
汗管棘皮瘤,免疫病理检查,相关检查
直肠癌,血清癌胚抗原,相关检查
直肠癌,粪形状和硬度,相关检查
直肠癌,匿血试验,相关检查
先天性肌缺如,肌张力检查,相关检查
先天性肌缺如,四肢的骨和关节平片,相关检查
先天性肌缺如,血常规,相关检查
线粒体病,免疫病理检查,相关检查
直肠癌,糖链抗原19-9,相关检查
线粒体病,血液生化六项检查,相关检查
线粒体病,肌电图,相关检查
海洛因肾脏病,抗双链DNA抗体,相关检查
线粒体病,核磁共振成像(MRI),相关检查
线粒体脑肌病,血乳酸,相关检查
汉坦病毒肺综合征,汉坦病毒抗体（VH-Ab）,相关检查
线粒体病,血乳酸,相关检查
外阴隆凸性皮肤纤维肉瘤,免疫病理检查,相关检查
外阴隆凸性皮肤纤维肉瘤,便常规,相关检查
外阴溃疡,免疫病理检查,相关检查
外阴溃疡,脱落细胞检查,相关检查
外阴溃疡,涂片,相关检查
外阴浸润性鳞癌,直肠镜检查,相关检查
外阴卵黄囊瘤,免疫病理检查,相关检查
外阴隆凸性皮肤纤维肉瘤,尿常规,相关检查
外阴溃疡,脑脊液梅毒血清补体结合反应,相关检查
外阴隆凸性皮肤纤维肉瘤,血常规,相关检查
外阴卵黄囊瘤,便常规,相关检查
外阴黏膜白斑,阴道分泌物检查,相关检查
外阴黏膜白斑,便常规,相关检查
外阴阿米巴病,皮肤病的物理检查,相关检查
外阴阿米巴病,酶联免疫吸附试验,相关检查
外阴阿米巴病,涂片,相关检查
外阴黏膜白斑,血常规,相关检查
外阴黏膜白斑,尿常规,相关检查
外阴卵黄囊瘤,血常规,相关检查
外伤性乳房血肿,乳房穿刺针活检,相关检查
蛋白丢失性胃肠病,腹部CT,相关检查
蛋白丢失性胃肠病,腹水检查,相关检查
外伤性乳房血肿,血常规,相关检查
外伤性乳房血肿,乳房摄片,相关检查
外阴大汗腺瘤,免疫病理检查,相关检查
外阴大汗腺瘤,肿瘤标志物检测,相关检查
外伤性乳房血肿,乳房超声检查,相关检查
外阴淋巴管瘤,肿瘤标志物检测,相关检查
外阴淋巴管瘤,便常规,相关检查
外阴淋巴管瘤,阴道分泌物检查,相关检查
外阴大汗腺瘤,阴道分泌物检查,相关检查
外阴淋巴管瘤,皮损,相关检查
外阴淋巴管瘤,免疫病理检查,相关检查
外阴淋巴管瘤,血常规,相关检查
外阴淋巴管瘤,尿常规,相关检查
低血压,心电图,相关检查
低血压,血压,相关检查
多发性大动脉炎,肺部检查,相关检查
多发性大动脉炎,血管造影,相关检查
多发性大动脉炎,肾素活性,相关检查
低钠血症,心电图,相关检查
蝶骨脑膜瘤的眼眶病变,细胞组织化学染色,相关检查
低钠血症,颅脑CT检查,相关检查
低钠血症,血清钠,相关检查
多发性大动脉炎,心电图,相关检查
低血压,血常规,相关检查
蝶骨脑膜瘤的眼眶病变,脑血管造影,相关检查
蝶骨脑膜瘤的眼眶病变,免疫病理检查,相关检查
大肠平滑肌肉瘤,腹部CT,相关检查
大肠平滑肌肉瘤,CT检查,相关检查
蝶骨脑膜瘤的眼眶病变,肿瘤标志物检测,相关检查
蝶骨脑膜瘤的眼眶病变,颅脑CT检查,相关检查
大肠平滑肌肉瘤,造影检查,相关检查
大肠平滑肌肉瘤,直肠指检,相关检查
大肠平滑肌肉瘤,纤维结肠镜检查,相关检查
多发性大动脉炎,类风湿因子,相关检查
多发性大动脉炎,核磁共振成像(MRI),相关检查
多发性大动脉炎,狼疮细胞,相关检查
稻农皮炎,细胞组织化学染色,相关检查
稻农皮炎,免疫病理检查,相关检查
稻农皮炎,皮损,相关检查
稻农皮炎,皮肤涂片显微镜检查,相关检查
多发性大动脉炎,脑血流图,相关检查
多发性肌炎,浆细胞,相关检查
多发性肌炎,肌电图,相关检查
大肠平滑肌肉瘤,腹部包块,相关检查
外阴阿米巴病,皮肤涂片显微镜检查,相关检查
外阴平滑肌瘤,肿瘤标志物检测,相关检查
外阴平滑肌瘤,免疫病理检查,相关检查
外阴平滑肌瘤,便常规,相关检查
外阴平滑肌瘤,血常规,相关检查
多发性肌炎,血清醛缩酶(ALD),相关检查
多发性肌炎,肌红蛋白,相关检查
多发性肌炎,血清醛缩酶,相关检查
外阴平滑肌瘤,阴道分泌物检查,相关检查
外阴卵黄囊瘤,阴道分泌物检查,相关检查
多发性肌炎,尿肌红蛋白（UMb）,相关检查
外阴平滑肌瘤,尿常规,相关检查
外阴浸润性鳞癌,肠镜,相关检查
外阴浸润性鳞癌,盆腔MRI检查,相关检查
外阴浸润性鳞癌,盆腔和阴道B超,相关检查
外阴阿米巴病,阿米巴原虫抗原和抗体,相关检查
外阴浸润性鳞癌,免疫病理检查,相关检查
外阴浸润性鳞癌,肿瘤标志物检测,相关检查
外阴卵黄囊瘤,尿常规,相关检查
外阴浸润性鳞癌,盆腔CT检查,相关检查
外阴浸润性鳞癌,膀胱镜,相关检查
外阴滑膜肉瘤,免疫病理检查,相关检查
外阴滑膜肉瘤,透明质酸,相关检查
外阴浸润性鳞癌,阴道分泌物检查,相关检查
外阴滑膜肉瘤,便常规,相关检查
外阴滑膜肉瘤,血常规,相关检查
外阴结核,便常规,相关检查
外阴滑膜肉瘤,尿常规,相关检查
外阴结核,涂片,相关检查
外阴平滑肌瘤,阴道分泌物细胞学检查,相关检查
外阴结核,胸部平片,相关检查
肢骨纹状肥大,四肢的骨和关节平片,相关检查
外阴结核,结核杆菌基因检测（PCR）,相关检查
外阴结核,血常规,相关检查
外阴结核,尿常规,相关检查
肢骨纹状肥大,神经系统检查,相关检查
肢骨纹状肥大,骨密度测定,相关检查
外阴滑膜肉瘤,透明质酸酶,相关检查
椎弓结核,颈椎CT检查,相关检查
椎弓结核,CT造影扫描,相关检查
椎弓结核,神经系统检查,相关检查
椎弓结核,脊椎平片,相关检查
椎弓结核,骨密度测定,相关检查
椎弓结核,结核杆菌检查,相关检查
大泡性角膜病变,角膜病灶刮片,相关检查
大泡性角膜病变,角膜内皮细胞计数仪,相关检查
大泡性角膜病变,角膜检查,相关检查
第三腰椎横突综合征,脊椎平片,相关检查
第三腰椎横突综合征,脊柱MRI检查,相关检查
第三腰椎横突综合征,尿常规,相关检查
高血压性脑出血,出血时间,相关检查
大泡性角膜病变,角膜显微镜,相关检查
感染性肋软骨炎,心电图,相关检查
弓形体脑病,弓形体筛选,相关检查
第三腰椎横突综合征,拾物试验,相关检查
感染性肋软骨炎,血液检查,相关检查
第三腰椎横突综合征,直腿抬高试验,相关检查
骨关节炎,四肢的骨和关节平片,相关检查
干燥综合征,类风湿因子,相关检查
干燥综合征,抗RNP抗体,相关检查
干燥综合征,抗Sm抗体,相关检查
干燥综合征,裂隙灯,相关检查
弓形体脑病,弓形体抗体测定,相关检查
干燥综合征,抗浸出性核抗原(ENA)抗体,相关检查
干燥综合征,抗甲状腺抗体,相关检查
骨关节炎,髋关节弹响试验,相关检查
骨关节炎,类风湿因子,相关检查
骨关节炎,尿常规,相关检查
干燥综合征,抗SS-B(La)抗体,相关检查
干燥综合征,唾液白蛋白,相关检查
干燥综合征,抗平滑肌抗体,相关检查
肾阴虚,肾功能检查,相关检查
过敏性紫癜,出血时间,相关检查
骨髓增生异常综合征,溶血试验,相关检查
骨髓增生异常综合征,骨髓象分析,相关检查
干燥综合征,ECT检查,相关检查
骨髓增生异常综合征,红细胞丙酮酸激酶活性,相关检查
骨髓增生异常综合征,糖原染色,相关检查
肾阳虚,肾脏触诊,相关检查
肾阳虚,肾脏叩诊,相关检查
骨关节炎,坐位体前屈测试,相关检查
骨髓增生异常综合征,骨髓增生程度,相关检查
骨髓增生异常综合征,粒细胞与红细胞比值,相关检查
骨髓增生异常综合征,心电图,相关检查
骨髓增生异常综合征,单核细胞比例(MONO%),相关检查
肾性脑病,脑电图检查,相关检查
过敏性紫癜,毛细血管抵抗力试验,相关检查
视网膜分支动脉阻塞,眼底检查,相关检查
视网膜分支动脉阻塞,视网膜检影法,相关检查
视神经疾病,眼科检查,相关检查
视网膜分支动脉阻塞,视力,相关检查
肾性脑病,脑电图尖波,相关检查
食管良性肿瘤,胸部平片,相关检查
食管良性肿瘤,食管钡餐透视,相关检查
食管良性肿瘤,食管造影,相关检查
视网膜分支动脉阻塞,眼底微血管检查,相关检查
骨髓增生异常综合征,粒细胞集落刺激因子,相关检查
过敏性紫癜,凝血时间,相关检查
肾阴虚,尿常规,相关检查
过敏性紫癜,狼疮细胞,相关检查
过敏性紫癜,超声内镜检查,相关检查
骨髓增生异常综合征,血小板黏附试验,相关检查
过敏性紫癜,血液检查,相关检查
过敏性紫癜,骨髓象分析,相关检查
肾性脑病,脑电图棘波,相关检查
过敏性哮喘,呼气流速,相关检查
过敏性哮喘,肺功能检查,相关检查
过敏性哮喘,皮内试验,相关检查
视神经疾病,视神经检查,相关检查
过敏性哮喘,动脉血气分析,相关检查
过敏性哮喘,胸部透视,相关检查
过敏性哮喘,痰液常规检查,相关检查
过敏性哮喘,血常规,相关检查
过敏性紫癜,尿lgG,相关检查
高尿酸血症,血清尿酸,相关检查
过敏性紫癜,毛细血管脆性试验,相关检查
高尿酸血症,类风湿因子,相关检查
高尿酸血症,尿酸,相关检查
骨关节炎,抗透明质酸酶,相关检查
感染性肋软骨炎,胸部平片,相关检查
感染性肋软骨炎,胸部CT检查,相关检查
高尿酸血症,谷氨酰胺,相关检查
弓形体脑病,颅脑CT检查,相关检查
弓形体脑病,颅脑MRI检查,相关检查
高尿酸血症,羊水尿酸,相关检查
高血压性脑出血,胰岛素,相关检查
弓形体脑病,脑脊液病原体检查,相关检查
高血压性脑出血,眼底检查,相关检查
高血压性脑出血,神经系统检查,相关检查
高血压性脑出血,颅脑超声检查,相关检查
高血压性脑出血,颅脑MRI检查,相关检查
高血压性脑出血,颅脑CT检查,相关检查
高血压性脑出血,心电图,相关检查
高血压性脑出血,尿常规,相关检查
单纯疱疹病毒性角膜炎,角膜病灶刮片,相关检查
高尿酸血症,血尿酸,相关检查
高血压性脑出血,血常规,相关检查
膈肌膨出,胸部疾病体征检查,相关检查
单纯疱疹病毒性角膜炎,补体结合试验,相关检查
膈肌膨出,胸部CT检查,相关检查
膈肌膨出,胸部MRI,相关检查
单纯疱疹病毒性角膜炎,角膜检查,相关检查
膈肌膨出,胸部B超,相关检查
高血压脑病,眼底检查,相关检查
膈肌膨出,肺功能检查,相关检查
膈肌膨出,胸部透视,相关检查
高血压脑病,血管造影,相关检查
高血压脑病,神经系统检查,相关检查
高血压脑病,尿常规,相关检查
高血压脑病,颅脑MRI检查,相关检查
老年人血栓性疾病,皮损,相关检查
高血压脑病,颅脑CT检查,相关检查
单纯疱疹病毒性角膜炎,泪液电解质,相关检查
老年人血栓性疾病,冠状动脉造影,相关检查
老年人血栓性疾病,纤溶酶,相关检查
老年人血栓性疾病,多普勒超声心动图,相关检查
老年人血栓性疾病,血管造影,相关检查
老年人血栓性疾病,凝血酶时间,相关检查
老年人血栓性疾病,纤维连接蛋白,相关检查
老年人血栓性疾病,颅脑CT检查,相关检查
老年人血栓性疾病,血小板平均体积（MPV）,相关检查
老年人心脏淀粉样变性,血液电解质检查,相关检查
老年人心脏淀粉样变性,胸部平片,相关检查
老年人心脏淀粉样变性,心电图,相关检查
哨兵痔,直肠指检,相关检查
老年人药物性肝病,亮氨酸氨基肽酶,相关检查
老年人药物性肝病,尿三胆检查,相关检查
肾上腺囊肿,肾脏CT检查,相关检查
食管间质瘤,食管造影,相关检查
食管间质瘤,食管钡餐透视,相关检查
梭形细胞肿瘤,胃钡餐造影,相关检查
梭形细胞肿瘤,CT检查,相关检查
梭形细胞肿瘤,肿瘤标志物检测,相关检查
哨兵痔,直肠镜检查,相关检查
肾上腺囊肿,肾上腺CT检查,相关检查
神经性阳痿,阴茎检查,相关检查
神经性阳痿,阴茎超声检查,相关检查
肋间神经痛,神经系统核医学检查,相关检查
神经性阳痿,阴茎海绵体造影,相关检查
肾上腺囊肿,尿肾上腺素,相关检查
神经性阳痿,阴茎夜间勃起试验检查,相关检查
肋间神经痛,脊柱椎体平扫,相关检查
肋间神经痛,肋锁挤压试验,相关检查
