entity1,relation,entity2
钙化,相关症状,钙化灶
钙化,相关症状,肝内钙化
钙化,相关症状,骨质疏松
钙化,相关症状,腱或腱止点处增粗或钙化
钙化,相关症状,结节
钙化,相关症状,颅内钙化
钙化,相关症状,囊肿
钙化,相关症状,皮肤钙化
钙化,相关症状,前列腺钙化
钙化,相关症状,前列腺结石
钙化,相关症状,乳腺钙化
钙化,相关症状,肾钙化
钙化,相关症状,纤维性钙化结节
钙化,相关症状,消瘦
钙化,相关症状,胸膜钙化
钙化,相关症状,胰腺内钙化
钙化,相关症状,异位钙化
钙化,相关症状,中心性钙化
舒张晚期奔马律,相关症状,心肌肥厚
舒张晚期奔马律,相关症状,心肌劳损
舒张压上升,相关症状,伴高血压
舒张压上升,相关症状,妊娠高血压征
舒张压上升,相关症状,顽固性高血压
钙沉积,相关症状,伴高血压
钙沉积,相关症状,病理性钙化
钙沉积,相关症状,钙化
钙沉积,相关症状,钙化灶
输精管变粗,相关症状,精子质量下降
钙化灶,相关症状,皮肤钙化
钙化灶,相关症状,无活动性结核病灶
钙化影,相关症状,结石
钙化影,相关症状,肺部有钙化点
筋膜疼痛,相关症状,四肢麻木
手掌及足趾皮肤过度角化,相关症状,皮肤粗糙
手掌及足趾皮肤过度角化,相关症状,皮肤干燥
紧箍咒一样头紧,相关症状,头痛
手掌软硬度异常,相关症状,发烧
手掌软硬度异常,相关症状,疲乏
紧脉,相关症状,腹痛
紧张性木僵,相关症状,紧张
紧张,相关症状,头痛
紧张,相关症状,心悸
紧张性手抖,相关症状,焦虑
紧张性手抖,相关症状,恐惧
紧张性疲劳,相关症状,紧张
紧张性失眠,相关症状,精神紧张
紧张性头痛,相关症状,头痛
输精管堵塞,相关症状,青春期后无精液
输尿管痉挛,相关症状,抽筋
输尿管痉挛,相关症状,恶心
输尿管痉挛,相关症状,尿痛
输卵管粘连,相关症状,卵巢功能障碍
输卵管粘连,相关症状,卵巢积液
输卵管肿大,相关症状,女性不孕
干咳,相关症状,咳嗽
干咳,相关症状,干性咳嗽
干咳,相关症状,小儿干咳
干咳,相关症状,咳声嘶哑
干咳,相关症状,呛咳
干胁痛,相关症状,肋间隙可有压痛
干胁痛,相关症状,胁部肿胀
干胁痛,相关症状,肋间肩胛带疼痛
干啰音,相关症状,肺部感染
干啰音,相关症状,咳嗽
干啰音,相关症状,肺部疼痛
干啰音,相关症状,发热伴咳嗽、咯痰、胸痛
干啰音,相关症状,肺部啰音
干啰音,相关症状,发作性咳嗽
输尿管间脊肥大,相关症状,排尿困难及尿潴留
输尿管梗阻,相关症状,输尿管痉挛
输尿管梗阻,相关症状,输尿管疼痛
输尿管梗阻,相关症状,输尿管狭窄
输卵管肿块,相关症状,卵巢功能障碍
输卵管肿块,相关症状,女性不孕
钙离子内流,相关症状,癫痫小发作
钙离子内流,相关症状,癫痫发作
钙离子内流,相关症状,癫痫持续发作
干性坏疽,相关症状,坏疽
干性坏疽,相关症状,糖尿病皮肤病变
干性坏疽,相关症状,糖尿病足部病变
干性坏疽,相关症状,足部坏疽
干性坏疽,相关症状,坏疽脓皮
干性脂溢,相关症状,脱皮
干性脂溢,相关症状,红斑鳞屑
干性皮肤,相关症状,皮肤干燥
干性皮肤,相关症状,皮肤弹性差
干性脚气,相关症状,脚痒
干性脚气,相关症状,脚臭
干性脚气,相关症状,脚脱皮
干性脚气,相关症状,湿性脚气
干性脚气,相关症状,湿脚气
干燥斑,相关症状,角膜干燥斑
干燥斑,相关症状,结膜干燥斑
肝被膜紧张,相关症状,肝肿大
肝被膜紧张,相关症状,肝功能异常
肝被膜紧张,相关症状,腹痛
肝被膜紧张,相关症状,肝淤血
肝被膜紧张,相关症状,肝部疼痛
肝被膜紧张,相关症状,肝区摩擦音
肝被膜紧张,相关症状,下腹痛
紧张性头晕,相关症状,皮肤干燥
紧张性头晕,相关症状,晕眩
干性咳嗽,相关症状,痉挛性咳嗽
干性咳嗽,相关症状,发作性咳嗽
干性咳嗽,相关症状,结节
干性咳嗽,相关症状,湿咳
干性咳嗽,相关症状,溃疡
近迫性昏迷,相关症状,意识障碍
肝被膜血肿破裂,相关症状,腹痛，发热及黄疸
肝被膜血肿破裂,相关症状,高热
肝被膜血肿破裂,相关症状,黄疸
肝被膜血肿破裂,相关症状,腹膜刺激征
肝被膜血肿破裂,相关症状,意识障碍
近曲小管受累,相关症状,尿痛
近迫性心肌梗塞,相关症状,情绪起伏大
近视弧,相关症状,疲劳
近视散光,相关症状,眼发胀、发干
进食后出现弥漫性腹部绞痛,相关症状,腹泻
近事遗忘现象,相关症状,记忆受损
输尿管囊肿,相关症状,复杂性尿路感染
输尿管疼痛,相关症状,排尿不畅
输尿管疼痛,相关症状,排尿疼痛
输尿管扩张,相关症状,输尿管梗阻
输尿管扩张,相关症状,输尿管疼痛
输乳管阻塞,相关症状,乳房胀痛
输乳管阻塞,相关症状,乳房肿块
输乳管阻塞,相关症状,乳房疼痛
输尿管向心偏移,相关症状,发烧
输尿管向心偏移,相关症状,尿痛
鼠尾征,相关症状,咳血
鼠尾征,相关症状,吐血痰
鼠尾征,相关症状,胸闷
肝部疼痛,相关症状,肝脾肿大
肝部疼痛,相关症状,肝功能异常
肝部疼痛,相关症状,肝弥漫性病变
肝部疼痛,相关症状,肝转移
输尿管狭窄,相关症状,输尿管痉挛
肝豆状核变性,相关症状,肝功能受损
肝豆状核变性,相关症状,震颤
肝豆状核变性,相关症状,小脑性共济失调
肝臭,相关症状,肝昏迷
肝臭,相关症状,肝病容
肝臭,相关症状,肝腹水
肝臭,相关症状,肝衰竭
进食过硬的食物口腔损伤,相关症状,创伤
肝大而硬,相关症状,肝部疼痛
肝大而硬,相关症状,肝质地硬
肝大而硬,相关症状,肝脏肿大
肝大而硬,相关症状,硬化
肝大而硬,相关症状,营养不良
肝大而硬,相关症状,肝肾综合征
肝大而硬,相关症状,黄疸
肝大而硬,相关症状,腹胀
肝大而硬,相关症状,酮症酸中毒
肝大而硬,相关症状,高血压
肝大而硬,相关症状,紫癜
肝大而硬,相关症状,消化性溃疡
肝大而硬,相关症状,门脉高压
肝大而硬,相关症状,肝功能不全
肝大而硬,相关症状,脾大
肝大而硬,相关症状,水肿
肝大而硬,相关症状,结节
肝大而硬,相关症状,溃疡
肝大而硬,相关症状,血尿
肝大而硬,相关症状,腹腔积液
肝大而硬,相关症状,腹膜炎
肝大而硬,相关症状,肾病综合征
肝大而硬,相关症状,卵巢囊肿
肝大而硬,相关症状,肾小管坏死
肝大而硬,相关症状,贫血
肝病面容,相关症状,肝病容
肝病面容,相关症状,肝部疼痛
肝病面容,相关症状,肝功能受损
肝病面容,相关症状,肝衰竭
肝病面容,相关症状,肝功检查胆红素及转氨酶常增高
肝淀粉样变性,相关症状,肝大
肝淀粉样变性,相关症状,肝脾肿大
肝淀粉样变性,相关症状,肝腹水
肝淀粉样变性,相关症状,肝功能不全
肝功检查胆红素及转氨酶常增高,相关症状,肝脾肿大
肝功检查胆红素及转氨酶常增高,相关症状,感染性发热
肝功检查胆红素及转氨酶常增高,相关症状,头痛
肝功检查胆红素及转氨酶常增高,相关症状,肌肉疼痛
肝功能不全,相关症状,出血倾向
肝功能不全,相关症状,胆红素升高
肝功能不全,相关症状,腹水
肝功能不全,相关症状,腹痛，发热及黄疸
肝功能不全,相关症状,肝昏迷
肝功能不全,相关症状,黄疸
肝功能不全,相关症状,昏迷
进食样自动症,相关症状,流涎
进食困难,相关症状,吞咽困难
进食异常,相关症状,食欲减退
进食呕吐,相关症状,溃疡
进行性颈部肿块,相关症状,乏力
进行性颈部肿块,相关症状,消瘦
进行性痴呆,相关症状,幻觉
进食流泪,相关症状,流泪
进行性肌麻痹,相关症状,腹痛
进行性肌麻痹,相关症状,恶心
进行性肌麻痹,相关症状,腹泻
术后腹胀,相关症状,腹胀
术后腹胀,相关症状,肠鸣音亢进
术后发热,相关症状,产后发热
术后发热,相关症状,持续性发热
术后发热,相关症状,感染性发热
术后发热,相关症状,中枢性发热
进行性肝缩小,相关症状,黄疸
术后疼痛,相关症状,烦躁不安
术后疼痛,相关症状,焦虑
术后急性精神障碍,相关症状,意识障碍
肝功能衰竭,相关症状,肝腹水
肝功能衰竭,相关症状,肝昏迷
肝功能衰竭,相关症状,肝脾肿大
肝功能衰竭,相关症状,肝衰竭
束臂试验阳性,相关症状,维生素C缺乏
数脉,相关症状,阴盛阳虚
数目较多的咖啡牛奶斑,相关症状,智力减低
肝功能受损,相关症状,肝部疼痛
肝功能受损,相关症状,肝腹水
肝功能受损,相关症状,肝功能异常
肝功能受损,相关症状,肝内淤胆
肝功能受损,相关症状,肝脾肿大
肝功能受损,相关症状,肝脏肿大
肝功能异常,相关症状,肝病面容
肝功能异常,相关症状,肝病容
肝功能异常,相关症状,肝功检查胆红素及转氨酶常增高
肝功能异常,相关症状,肝脾肿大
刷牙出血,相关症状,血小板减少
刷牙出血,相关症状,牙龈出血
肝昏迷,相关症状,肝掌
肝昏迷,相关症状,肝腹水
肝昏迷,相关症状,肝肿大
肝昏迷,相关症状,黄疸
肝火,相关症状,干胁痛
肝火,相关症状,口苦
肝火,相关症状,咯血
肝火,相关症状,目赤
肝内HDAg仅一过性阳性,相关症状,乏力
肝内HDAg仅一过性阳性,相关症状,肝部疼痛
肝内HDAg仅一过性阳性,相关症状,黄疸
肝内HDAg仅一过性阳性,相关症状,食欲缺乏
肝积水,相关症状,肝脏肿大
肝积水,相关症状,门静脉血流郁滞
肝静脉病变,相关症状,腹痛
肝静脉病变,相关症状,肝部疼痛
肝静脉病变,相关症状,肝肿大
经常说梦话,相关症状,紧张
肝静脉回流障碍,相关症状,呼吸困难
肝静脉回流障碍,相关症状,咳嗽
肝静脉回流障碍,相关症状,上肢水肿
肝静脉回流障碍,相关症状,胸痛
进行性肉芽性溃疡坏死,相关症状,溃疡
肝内胆管结石,相关症状,胆道梗阻
肝内胆管结石,相关症状,肝部疼痛
肝内胆管结石,相关症状,肝脾肿大
肝内胆管结石,相关症状,黄疸
肝内胆管结石,相关症状,阻塞性黄疸
经络阻塞,相关症状,无力
肝-颈静脉回流征阳性,相关症状,腹水
肝-颈静脉回流征阳性,相关症状,精神萎靡
肝-颈静脉回流征阳性,相关症状,食欲减退
肝-颈静脉回流征阳性,相关症状,消瘦
进行性消瘦,相关症状,消瘦
进行性消瘦,相关症状,食欲不振
经期浮肿,相关症状,腹泻
经期浮肿,相关症状,面部浮肿
经期浮肿,相关症状,食欲减退
经期浮肿,相关症状,体重增加
经期浮肿,相关症状,充血
经期浮肿,相关症状,水肿
经期浮肿,相关症状,胀感
经期前乳房痛,相关症状,乳房胀痛
经期前乳房痛,相关症状,持续性疼痛
经期前乳房痛,相关症状,乳房红肿热痛
经期前乳房痛,相关症状,乳腺刺痛
经期前乳房痛,相关症状,乳汁淤积
经期前乳房痛,相关症状,脓肿
经期前乳房痛,相关症状,乳头溢液
经期前乳房痛,相关症状,热痛
经期前乳房痛,相关症状,乳头皲裂
衰弱,相关症状,乏力
衰弱,相关症状,疲乏
经期出血,相关症状,腹痛
经期出血,相关症状,阴道出血
经期出血,相关症状,腰酸
经期前后小腹坠痛,相关症状,呕吐
经期前后小腹坠痛,相关症状,恶心
经期前后小腹坠痛,相关症状,冷汗
经期便血,相关症状,无力
双侧睑外翻,相关症状,眼睑外翻
栓塞性肾炎,相关症状,发烧
栓塞性肾炎,相关症状,水肿
双侧手足徐动,相关症状,肌阵挛
双侧下腹坠痛,相关症状,恶心
双侧下腹坠痛,相关症状,腹胀
双侧下腹坠痛,相关症状,呕吐
双侧肾内痛,相关症状,肾源性水肿
双侧肾内痛,相关症状,水肿
肝气不足,相关症状,肝郁气滞
肝气不足,相关症状,肝肾阳虚
肝气不足,相关症状,肝虚
肝内钙化,相关症状,肝脏肿大
肝内钙化,相关症状,肝质地硬
肝内钙化,相关症状,肝转移
肝腹水,相关症状,肝功能不全
肝腹水,相关症状,肝脾肿大
肝腹水,相关症状,肝肿大
肝窦扩张,相关症状,肝细胞坏死
肝窦扩张,相关症状,食欲减退
肝窦扩张,相关症状,恶心
肝窦扩张,相关症状,恶心与呕吐
肝窦扩张,相关症状,黄疸
肝窦扩张,相关症状,上腹部疼痛
肝窦扩张,相关症状,腹水
肝内淤胆,相关症状,肝肿大
肝内淤胆,相关症状,黄疸
肝内淤胆,相关症状,皮肤搔痒
肝内淤胆,相关症状,阻塞性黄疸
肝气犯肺,相关症状,肝气郁结
肝气犯肺,相关症状,肝阴虚
肝气犯肺,相关症状,肝郁脾虚
肝气犯脾,相关症状,肝气不足
肝气犯脾,相关症状,肝气犯肺
肝气犯脾,相关症状,肝阴虚
肝气犯脾,相关症状,肝肾阳虚
肝气郁结,相关症状,肝气郁节
肝气郁结,相关症状,肝阴虚
肝气郁结,相关症状,肝郁气滞
肝气犯胃,相关症状,肝气犯肺
肝气犯胃,相关症状,肝气犯脾
肝气犯胃,相关症状,肝阴虚
肝气犯胃,相关症状,肝虚
肝内形成嗜酸性肉芽肿,相关症状,肝功能受损
肝内形成嗜酸性肉芽肿,相关症状,肝肿大
肝区摩擦音,相关症状,肝大而硬
肝区摩擦音,相关症状,肝功能异常
肝区摩擦音,相关症状,肝区血管杂音
经期缩短,相关症状,心悸
经期缩短,相关症状,眩晕
经期肿胀,相关症状,浮肿
经期头痛,相关症状,产后头痛
经期头痛,相关症状,失血过多
经期头痛,相关症状,神经痛
经期头痛,相关症状,乳房胀痛
经期头痛,相关症状,偏头痛
经期头痛,相关症状,清晨或上午头痛
经期头痛,相关症状,流泪
经期头痛,相关症状,恶心
经期头痛,相关症状,夜间头痛
经期头痛,相关症状,红眼
肝气郁节,相关症状,肝郁气滞
经期提前,相关症状,气虚体质
经期小腹坠痛,相关症状,白带
经期小腹坠痛,相关症状,便血
经期小腹坠痛,相关症状,恶心
经期小腹坠痛,相关症状,乏力
经期小腹坠痛,相关症状,腹痛
经期小腹坠痛,相关症状,腹胀
经期小腹坠痛,相关症状,继发性痛经
经期小腹坠痛,相关症状,经期前后小腹坠痛
经期小腹坠痛,相关症状,冷汗
经期小腹坠痛,相关症状,脾气虚
经期小腹坠痛,相关症状,脾虚
经期小腹坠痛,相关症状,脾阳虚
经期小腹坠痛,相关症状,水肿
经期小腹坠痛,相关症状,脱肛
经期小腹坠痛,相关症状,消瘦
经期小腹坠痛,相关症状,小腹冷痛
经期小腹坠痛,相关症状,原发性痛经
经期小腹坠痛,相关症状,月经期间腰疼
经期小腹坠痛,相关症状,子宫内膜异位
经前期膝痛,相关症状,无力
惊厥,相关症状,抽搐
惊厥,相关症状,意识障碍
经期推迟,相关症状,恶心
经期推迟,相关症状,乳房胀痛
双肺水泡音,相关症状,粉红色泡沫样痰
双肺水泡音,相关症状,咳嗽
双耳廓缺损,相关症状,双耳廓发育不全
经前综合症,相关症状,焦虑
经前综合症,相关症状,经前期膝痛
经前综合症,相关症状,疲乏
